a-topydo-add	A	topydo	python-cli	l0c	sha256:22039ece1eeb5b2276f703c41c8cf606bc9c59313d6e56a17081ac2db83200fe	campaign.sh bh1 topydo add	f78ffb098320611448cd65060e93f0391833510f490c909325f08fd5cee0210a	a-topydo-add/report.json	1	a20eed1f5e8254d189652fabde3c58a27b90ed67cdbdc1c40dc51b1670c97742
a-topydo-append	A	topydo	python-cli	l0c	sha256:22039ece1eeb5b2276f703c41c8cf606bc9c59313d6e56a17081ac2db83200fe	campaign.sh bh1 topydo append	f78ffb098320611448cd65060e93f0391833510f490c909325f08fd5cee0210a	a-topydo-append/report.json	1	29089a46cecf8e62021980bd1dc754ae2081dc4b28d916febdbaaaca040d6539
a-topydo-del	A	topydo	python-cli	l0c	sha256:22039ece1eeb5b2276f703c41c8cf606bc9c59313d6e56a17081ac2db83200fe	campaign.sh bh1 topydo del	f78ffb098320611448cd65060e93f0391833510f490c909325f08fd5cee0210a	a-topydo-del/report.json	1	10c4ffe4c05738f4cf584538127edd59e6917959f60c4b4def22879ccbeb1bfb
a-topydo-dep-add	A	topydo	python-cli	l0c	sha256:22039ece1eeb5b2276f703c41c8cf606bc9c59313d6e56a17081ac2db83200fe	campaign.sh bh1 topydo dep-add	f78ffb098320611448cd65060e93f0391833510f490c909325f08fd5cee0210a	a-topydo-dep-add/report.json	1	9b88799aa17965b5bc9044e439706307aa0510d11384755bb61ae018c684db19
a-topydo-dep-rm	A	topydo	python-cli	l0c	sha256:22039ece1eeb5b2276f703c41c8cf606bc9c59313d6e56a17081ac2db83200fe	campaign.sh bh1 topydo dep-rm	f78ffb098320611448cd65060e93f0391833510f490c909325f08fd5cee0210a	a-topydo-dep-rm/report.json	1	04d811d16f507c16fc510fe892c13429f796833cd7a1713e84e4c87d4ecb58cc
a-topydo-depri	A	topydo	python-cli	l0c	sha256:22039ece1eeb5b2276f703c41c8cf606bc9c59313d6e56a17081ac2db83200fe	campaign.sh bh1 topydo depri	f78ffb098320611448cd65060e93f0391833510f490c909325f08fd5cee0210a	a-topydo-depri/report.json	1	53618510ef26a99f042f26830857be2f2d2b7cfcd9f145a469e3c9f31a4e2f27
a-topydo-do	A	topydo	python-cli	l0c	sha256:22039ece1eeb5b2276f703c41c8cf606bc9c59313d6e56a17081ac2db83200fe	campaign.sh bh1 topydo do	f78ffb098320611448cd65060e93f0391833510f490c909325f08fd5cee0210a	a-topydo-do/report.json	1	a63c1e1d419bce17c8bcfdb404dad968afa9c41587749ea797d5a88601a96990
a-topydo-ls	A	topydo	python-cli	l0c	sha256:22039ece1eeb5b2276f703c41c8cf606bc9c59313d6e56a17081ac2db83200fe	campaign.sh bh1 topydo ls	f78ffb098320611448cd65060e93f0391833510f490c909325f08fd5cee0210a	a-topydo-ls/report.json	0	c4d223325cc889f769a508e07082c2dba6c15ed8ed96afe1f1b13c2400f5ad62
a-topydo-postpone	A	topydo	python-cli	l0c	sha256:22039ece1eeb5b2276f703c41c8cf606bc9c59313d6e56a17081ac2db83200fe	campaign.sh bh1 topydo postpone	f78ffb098320611448cd65060e93f0391833510f490c909325f08fd5cee0210a	a-topydo-postpone/report.json	1	7d562d554b574d5d340bbd15d8d7ac710998478b2bae4fb9d71a76da148047cc
a-topydo-pri	A	topydo	python-cli	l0c	sha256:22039ece1eeb5b2276f703c41c8cf606bc9c59313d6e56a17081ac2db83200fe	campaign.sh bh1 topydo pri	f78ffb098320611448cd65060e93f0391833510f490c909325f08fd5cee0210a	a-topydo-pri/report.json	1	ccdf8b20a28861e93057ccbf350642dc5cadbdb4cc4a6da06d63b622f13565cd
a-topydo-revert	A	topydo	python-cli	l0c	sha256:22039ece1eeb5b2276f703c41c8cf606bc9c59313d6e56a17081ac2db83200fe	campaign.sh bh1 topydo revert	f78ffb098320611448cd65060e93f0391833510f490c909325f08fd5cee0210a	a-topydo-revert/report.json	1	a85efaacfdf9921c1ce1c41a0d6484673f998b132d7b14c6af9c9af14c8169eb
a-topydo-sort	A	topydo	python-cli	l0c	sha256:22039ece1eeb5b2276f703c41c8cf606bc9c59313d6e56a17081ac2db83200fe	campaign.sh bh1 topydo sort	f78ffb098320611448cd65060e93f0391833510f490c909325f08fd5cee0210a	a-topydo-sort/report.json	1	0270d635a7cd228ba27304cb5e79d6bb4477816f1bc679ad9b64e308b0d629a6
a-topydo-tag	A	topydo	python-cli	l0c	sha256:22039ece1eeb5b2276f703c41c8cf606bc9c59313d6e56a17081ac2db83200fe	campaign.sh bh1 topydo tag	f78ffb098320611448cd65060e93f0391833510f490c909325f08fd5cee0210a	a-topydo-tag/report.json	1	8197bc25adf7a55987d6916499d83aa4759e5b267ff6bc766ba51f9a4cc25885
a-abook-import	A	abook	c-cli	l0c	sha256:22039ece1eeb5b2276f703c41c8cf606bc9c59313d6e56a17081ac2db83200fe	campaign.sh bh2 abook import	e12c7952beea56c9956350850db404bc24893fd52ebfd84587ecbf7d97364a03	a-abook-import/report.json	0	3439f2ae23e85798067d08341ccd1acef8f1366f4345c2e090e2f764d2aedd64
a-abook-export	A	abook	c-cli	l0c	sha256:22039ece1eeb5b2276f703c41c8cf606bc9c59313d6e56a17081ac2db83200fe	campaign.sh bh2 abook export	e12c7952beea56c9956350850db404bc24893fd52ebfd84587ecbf7d97364a03	a-abook-export/report.json	0	1ce4c5f817c62f92953a83f228af95c7877f3c753039106701e2e16076a7002e
